Rank,Club,Country,Level,Elo,From,To
88,Stoke,ENG,1,1625.49475098,1968-05-02,1968-05-04
92,Stoke,ENG,1,1621.43322754,1968-05-05,1968-05-08
93,Stoke,ENG,1,1621.43322754,1968-05-09,1968-05-09
92,Stoke,ENG,1,1621.43322754,1968-05-10,1968-05-11
88,Stoke,ENG,1,1626.15075684,1968-05-12,1968-05-12
87,Stoke,ENG,1,1626.15075684,1968-05-13,1968-05-15
77,Stoke,ENG,1,1643.09765625,1968-05-16,1968-05-23
78,Stoke,ENG,1,1643.09765625,1968-05-24,1968-05-29
72,Stoke,ENG,1,1650.89196777,1968-05-30,1968-06-12
71,Stoke,ENG,1,1650.89196777,1968-06-13,1968-06-16
72,Stoke,ENG,1,1650.89196777,1968-06-17,1968-07-02
73,Stoke,ENG,1,1650.89196777,1968-07-03,1968-07-08
72,Stoke,ENG,1,1650.89196777,1968-07-09,1968-08-10
68,Stoke,ENG,1,1656.98413086,1968-08-11,1968-08-14
79,Stoke,ENG,1,1644.41760254,1968-08-15,1968-08-17
82,Stoke,ENG,1,1641.38867188,1968-08-18,1968-08-18
81,Stoke,ENG,1,1641.38867188,1968-08-19,1968-08-20
83,Stoke,ENG,1,1639.01330566,1968-08-21,1968-08-24
77,Stoke,ENG,1,1645.58276367,1968-08-25,1968-08-28
83,Stoke,ENG,1,1638.80395508,1968-08-29,1968-08-31
82,Stoke,ENG,1,1642.62939453,1968-09-01,1968-09-07
72,Stoke,ENG,1,1651.44262695,1968-09-08,1968-09-08
71,Stoke,ENG,1,1651.44262695,1968-09-09,1968-09-14
74,Stoke,ENG,1,1648.61621094,1968-09-15,1968-09-15
75,Stoke,ENG,1,1648.61621094,1968-09-16,1968-09-18
76,Stoke,ENG,1,1640.29528809,1968-09-19,1968-09-21
83,Stoke,ENG,1,1635.09313965,1968-09-22,1968-09-22
82,Stoke,ENG,1,1635.09313965,1968-09-23,1968-09-28
88,Stoke,ENG,1,1627.39379883,1968-09-29,1968-09-29
87,Stoke,ENG,1,1627.39379883,1968-09-30,1968-10-02
91,Stoke,ENG,1,1620.05639648,1968-10-03,1968-10-05
87,Stoke,ENG,1,1624.43395996,1968-10-06,1968-10-06
86,Stoke,ENG,1,1624.43395996,1968-10-07,1968-10-08
85,Stoke,ENG,1,1624.43395996,1968-10-09,1968-10-09
81,Stoke,ENG,1,1630.18273926,1968-10-10,1968-10-10
82,Stoke,ENG,1,1630.18273926,1968-10-11,1968-10-12
96,Stoke,ENG,1,1616.85205078,1968-10-13,1968-10-13
97,Stoke,ENG,1,1616.85205078,1968-10-14,1968-10-19
100,Stoke,ENG,1,1614.90429688,1968-10-20,1968-10-20
99,Stoke,ENG,1,1614.90429688,1968-10-21,1968-10-26
85,Stoke,ENG,1,1628.34606934,1968-10-27,1968-10-29
84,Stoke,ENG,1,1628.34606934,1968-10-30,1968-10-30
85,Stoke,ENG,1,1628.34606934,1968-10-31,1968-11-02
79,Stoke,ENG,1,1634.17150879,1968-11-03,1968-11-03
77,Stoke,ENG,1,1634.17150879,1968-11-04,1968-11-06
78,Stoke,ENG,1,1634.17150879,1968-11-07,1968-11-09
None,Stoke,ENG,1,1614.68640137,1968-11-10,1968-11-13
96,Stoke,ENG,1,1619.46716309,1968-11-14,1968-11-16
None,Stoke,ENG,1,1616.32543945,1968-11-17,1968-11-17
100,Stoke,ENG,1,1616.32543945,1968-11-18,1968-11-23
98,Stoke,ENG,1,1618.64306641,1968-11-24,1968-11-24
99,Stoke,ENG,1,1618.64306641,1968-11-25,1968-11-27
99,Stoke,ENG,1,1619.26245117,1968-11-28,1968-11-30
99,Stoke,ENG,1,1614.52172852,1968-12-01,1968-12-01
100,Stoke,ENG,1,1614.52172852,1968-12-02,1968-12-07
95,Stoke,ENG,1,1621.60058594,1968-12-08,1968-12-08
96,Stoke,ENG,1,1621.60058594,1968-12-09,1968-12-14
92,Stoke,ENG,1,1626.01660156,1968-12-15,1968-12-18
91,Stoke,ENG,1,1626.01660156,1968-12-19,1968-12-21
86,Stoke,ENG,1,1629.0189209,1968-12-22,1968-12-22
87,Stoke,ENG,1,1629.0189209,1968-12-23,1968-12-26
83,Stoke,ENG,1,1637.47119141,1968-12-27,1969-01-11
82,Stoke,ENG,1,1637.96374512,1969-01-12,1969-01-15
81,Stoke,ENG,1,1641.09655762,1969-01-16,1969-01-18
82,Stoke,ENG,1,1641.09655762,1969-01-19,1969-01-19
81,Stoke,ENG,1,1641.09655762,1969-01-20,1969-02-01
82,Stoke,ENG,1,1640.43859863,1969-02-02,1969-02-16
84,Stoke,ENG,1,1640.43859863,1969-02-17,1969-02-19
90,Stoke,ENG,1,1629.60974121,1969-02-20,1969-02-23
89,Stoke,ENG,1,1629.60974121,1969-02-24,1969-02-26
86,Stoke,ENG,1,1633.08764648,1969-02-27,1969-03-01
98,Stoke,ENG,1,1624.39282227,1969-03-02,1969-03-04
97,Stoke,ENG,1,1624.39282227,1969-03-05,1969-03-05
100,Stoke,ENG,1,1622.76525879,1969-03-06,1969-03-08
None,Stoke,ENG,1,1613.27661133,1969-03-09,1969-03-15
None,Stoke,ENG,1,1616.86743164,1969-03-16,1969-03-18
None,Stoke,ENG,1,1619.87475586,1969-03-19,1969-03-22
90,Stoke,ENG,1,1631.4473877,1969-03-23,1969-03-23
88,Stoke,ENG,1,1631.4473877,1969-03-24,1969-03-24
82,Stoke,ENG,1,1637.42578125,1969-03-25,1969-03-29
88,Stoke,ENG,1,1633.03662109,1969-03-30,1969-03-30
87,Stoke,ENG,1,1633.03662109,1969-03-31,1969-04-02
84,Stoke,ENG,1,1633.03662109,1969-04-03,1969-04-05
77,Stoke,ENG,1,1639.82214355,1969-04-06,1969-04-07
76,Stoke,ENG,1,1642.75842285,1969-04-08,1969-04-08
71,Stoke,ENG,1,1647.8651123,1969-04-09,1969-04-09
70,Stoke,ENG,1,1647.8651123,1969-04-10,1969-04-12
77,Stoke,ENG,1,1639.02258301,1969-04-13,1969-04-17
76,Stoke,ENG,1,1639.02258301,1969-04-18,1969-04-19
90,Stoke,ENG,1,1628.99291992,1969-04-20,1969-04-20
89,Stoke,ENG,1,1628.99291992,1969-04-21,1969-04-22
95,Stoke,ENG,1,1625.54187012,1969-04-23,1969-04-23
95,Stoke,ENG,1,1622.21594238,1969-04-24,1969-04-27
96,Stoke,ENG,1,1622.21594238,1969-04-28,1969-04-28
95,Stoke,ENG,1,1622.21594238,1969-04-29,1969-04-30
None,Stoke,ENG,1,1614.41503906,1969-05-01,1969-05-15
None,Stoke,ENG,1,1613.89941406,1969-05-16,1969-06-08
100,Stoke,ENG,1,1613.89941406,1969-06-09,1969-06-15
99,Stoke,ENG,1,1613.89941406,1969-06-16,1969-06-19
98,Stoke,ENG,1,1613.89941406,1969-06-20,1969-06-22
99,Stoke,ENG,1,1613.89941406,1969-06-23,1969-07-01
98,Stoke,ENG,1,1613.89941406,1969-07-02,1969-07-07
99,Stoke,ENG,1,1613.89941406,1969-07-08,1969-07-10
98,Stoke,ENG,1,1613.89941406,1969-07-11,1969-07-31
99,Stoke,ENG,1,1613.89941406,1969-08-01,1969-08-03
100,Stoke,ENG,1,1613.89941406,1969-08-04,1969-08-09
None,Stoke,ENG,1,1607.28405762,1969-08-10,1969-08-12
None,Stoke,ENG,1,1611.71142578,1969-08-13,1969-08-16
94,Stoke,ENG,1,1619.03417969,1969-08-17,1969-08-20
97,Stoke,ENG,1,1616.33374023,1969-08-21,1969-08-22
98,Stoke,ENG,1,1616.33374023,1969-08-23,1969-08-23
94,Stoke,ENG,1,1620.0703125,1969-08-24,1969-08-27
89,Stoke,ENG,1,1629.1282959,1969-08-28,1969-08-30
84,Stoke,ENG,1,1636.27319336,1969-08-31,1969-09-03
80,Stoke,ENG,1,1636.27319336,1969-09-04,1969-09-06
88,Stoke,ENG,1,1627.06274414,1969-09-07,1969-09-07
89,Stoke,ENG,1,1627.06274414,1969-09-08,1969-09-08
90,Stoke,ENG,1,1627.06274414,1969-09-09,1969-09-13
85,Stoke,ENG,1,1632.90820312,1969-09-14,1969-09-14
86,Stoke,ENG,1,1632.90820312,1969-09-15,1969-09-16
85,Stoke,ENG,1,1632.90820312,1969-09-17,1969-09-17
74,Stoke,ENG,1,1653.70397949,1969-09-18,1969-09-20
74,Stoke,ENG,1,1651.11938477,1969-09-21,1969-09-21
73,Stoke,ENG,1,1651.11938477,1969-09-22,1969-09-27
69,Stoke,ENG,1,1662.40649414,1969-09-28,1969-10-01
64,Stoke,ENG,1,1666.16552734,1969-10-02,1969-10-04
65,Stoke,ENG,1,1664.47375488,1969-10-05,1969-10-05
66,Stoke,ENG,1,1664.47375488,1969-10-06,1969-10-06
63,Stoke,ENG,1,1668.13305664,1969-10-07,1969-10-08
62,Stoke,ENG,1,1668.13305664,1969-10-09,1969-10-11
64,Stoke,ENG,1,1667.41125488,1969-10-12,1969-10-15
63,Stoke,ENG,1,1667.41125488,1969-10-16,1969-10-18
66,Stoke,ENG,1,1663.83752441,1969-10-19,1969-10-19
71,Stoke,ENG,1,1663.83752441,1969-10-20,1969-10-25
71,Stoke,ENG,1,1662.58752441,1969-10-26,1969-11-01
68,Stoke,ENG,1,1667.86315918,1969-11-02,1969-11-02
66,Stoke,ENG,1,1667.86315918,1969-11-03,1969-11-08
59,Stoke,ENG,1,1672.6328125,1969-11-09,1969-11-12
63,Stoke,ENG,1,1669.67956543,1969-11-13,1969-11-15
52,Stoke,ENG,1,1682.20019531,1969-11-16,1969-11-22
56,Stoke,ENG,1,1678.25073242,1969-11-23,1969-11-23
57,Stoke,ENG,1,1678.25073242,1969-11-24,1969-11-26
58,Stoke,ENG,1,1674.46447754,1969-11-27,1969-11-28
59,Stoke,ENG,1,1674.46447754,1969-11-29,1969-11-29
58,Stoke,ENG,1,1674.46447754,1969-11-30,1969-11-30
59,Stoke,ENG,1,1674.46447754,1969-12-01,1969-12-03
57,Stoke,ENG,1,1674.46447754,1969-12-04,1969-12-05
56,Stoke,ENG,1,1674.46447754,1969-12-06,1969-12-06
66,Stoke,ENG,1,1664.5904541,1969-12-07,1969-12-07
67,Stoke,ENG,1,1664.5904541,1969-12-08,1969-12-13
55,Stoke,ENG,1,1679.96765137,1969-12-14,1969-12-20
55,Stoke,ENG,1,1682.79016113,1969-12-21,1969-12-26
49,Stoke,ENG,1,1688.02062988,1969-12-27,1969-12-27
48,Stoke,ENG,1,1689.96325684,1969-12-28,1970-01-04
49,Stoke,ENG,1,1689.96325684,1970-01-05,1970-01-10
56,Stoke,ENG,1,1679.94934082,1970-01-11,1970-01-11
59,Stoke,ENG,1,1679.94934082,1970-01-12,1970-01-17
47,Stoke,ENG,1,1692.859375,1970-01-18,1970-01-18
46,Stoke,ENG,1,1692.859375,1970-01-19,1970-01-25
48,Stoke,ENG,1,1692.859375,1970-01-26,1970-01-31
46,Stoke,ENG,1,1695.95568848,1970-02-01,1970-02-01
48,Stoke,ENG,1,1695.95568848,1970-02-02,1970-02-07
45,Stoke,ENG,1,1699.77587891,1970-02-08,1970-02-14
46,Stoke,ENG,1,1696.78308105,1970-02-15,1970-02-21
49,Stoke,ENG,1,1691.43078613,1970-02-22,1970-02-22
48,Stoke,ENG,1,1691.43078613,1970-02-23,1970-02-28
47,Stoke,ENG,1,1690.42687988,1970-03-01,1970-03-03
48,Stoke,ENG,1,1690.42687988,1970-03-04,1970-03-04
50,Stoke,ENG,1,1694.00012207,1970-03-05,1970-03-07
51,Stoke,ENG,1,1694.80627441,1970-03-08,1970-03-08
53,Stoke,ENG,1,1694.80627441,1970-03-09,1970-03-11
52,Stoke,ENG,1,1694.80627441,1970-03-12,1970-03-14
48,Stoke,ENG,1,1694.80627441,1970-03-15,1970-03-15
47,Stoke,ENG,1,1694.80627441,1970-03-16,1970-03-17
49,Stoke,ENG,1,1692.99414062,1970-03-18,1970-03-18
49,Stoke,ENG,1,1693.41259766,1970-03-19,1970-03-21
51,Stoke,ENG,1,1687.50231934,1970-03-22,1970-03-22
50,Stoke,ENG,1,1687.50231934,1970-03-23,1970-03-27
49,Stoke,ENG,1,1689.59741211,1970-03-28,1970-03-28
46,Stoke,ENG,1,1693.29248047,1970-03-29,1970-03-30
51,Stoke,ENG,1,1687.5970459,1970-03-31,1970-03-31
52,Stoke,ENG,1,1687.5970459,1970-04-01,1970-04-01
57,Stoke,ENG,1,1678.49084473,1970-04-02,1970-04-04
44,Stoke,ENG,1,1698.56567383,1970-04-05,1970-04-05
43,Stoke,ENG,1,1698.56567383,1970-04-06,1970-04-07
44,Stoke,ENG,1,1698.56567383,1970-04-08,1970-04-08
43,Stoke,ENG,1,1698.56567383,1970-04-09,1970-04-13
46,Stoke,ENG,1,1691.30419922,1970-04-14,1970-04-15
38,Stoke,ENG,1,1707.67407227,1970-04-16,1970-04-18
36,Stoke,ENG,1,1707.67407227,1970-04-19,1970-04-19
34,Stoke,ENG,1,1707.67407227,1970-04-20,1970-04-21
35,Stoke,ENG,1,1707.67407227,1970-04-22,1970-04-26
36,Stoke,ENG,1,1707.67407227,1970-04-27,1970-04-27
35,Stoke,ENG,1,1707.67407227,1970-04-28,1970-04-29
33,Stoke,ENG,1,1711.65380859,1970-04-30,1970-06-08
32,Stoke,ENG,1,1711.65380859,1970-06-09,1970-06-16
33,Stoke,ENG,1,1711.65380859,1970-06-17,1970-07-06
32,Stoke,ENG,1,1711.65380859,1970-07-07,1970-07-29
33,Stoke,ENG,1,1711.65380859,1970-07-30,1970-08-03
32,Stoke,ENG,1,1711.65380859,1970-08-04,1970-08-15
33,Stoke,ENG,1,1707.3684082,1970-08-16,1970-08-19
29,Stoke,ENG,1,1719.94396973,1970-08-20,1970-08-22
31,Stoke,ENG,1,1713.96337891,1970-08-23,1970-08-26
37,Stoke,ENG,1,1703.23986816,1970-08-27,1970-08-29
39,Stoke,ENG,1,1697.7746582,1970-08-30,1970-08-31
38,Stoke,ENG,1,1697.7746582,1970-09-01,1970-09-02
39,Stoke,ENG,1,1694.40649414,1970-09-03,1970-09-05
39,Stoke,ENG,1,1695.73864746,1970-09-06,1970-09-12
31,Stoke,ENG,1,1713.78161621,1970-09-13,1970-09-16
32,Stoke,ENG,1,1713.52441406,1970-09-17,1970-09-19
35,Stoke,ENG,1,1706.40869141,1970-09-20,1970-09-20
34,Stoke,ENG,1,1706.40869141,1970-09-21,1970-09-23
32,Stoke,ENG,1,1706.4197998,1970-09-24,1970-09-26
28,Stoke,ENG,1,1723.08105469,1970-09-27,1970-09-29
29,Stoke,ENG,1,1723.08105469,1970-09-30,1970-09-30
29,Stoke,ENG,1,1723.64868164,1970-10-01,1970-10-03
30,Stoke,ENG,1,1722.36340332,1970-10-04,1970-10-10
27,Stoke,ENG,1,1726.7857666,1970-10-11,1970-10-17
32,Stoke,ENG,1,1715.984375,1970-10-18,1970-10-18
31,Stoke,ENG,1,1715.984375,1970-10-19,1970-10-21
27,Stoke,ENG,1,1733.90759277,1970-10-22,1970-10-24
28,Stoke,ENG,1,1726.27355957,1970-10-25,1970-10-25
27,Stoke,ENG,1,1726.27355957,1970-10-26,1970-10-31
26,Stoke,ENG,1,1731.40441895,1970-11-01,1970-11-04
28,Stoke,ENG,1,1730.21398926,1970-11-05,1970-11-07
28,Stoke,ENG,1,1733.48474121,1970-11-08,1970-11-14
28,Stoke,ENG,1,1733.39953613,1970-11-15,1970-11-15
29,Stoke,ENG,1,1733.39953613,1970-11-16,1970-11-18
30,Stoke,ENG,1,1729.00036621,1970-11-19,1970-11-21
31,Stoke,ENG,1,1725.73779297,1970-11-22,1970-11-28
31,Stoke,ENG,1,1722.32043457,1970-11-29,1970-12-05
35,Stoke,ENG,1,1717.65075684,1970-12-06,1970-12-12
36,Stoke,ENG,1,1712.64208984,1970-12-13,1970-12-19
33,Stoke,ENG,1,1718.70837402,1970-12-20,1970-12-26
31,Stoke,ENG,1,1723.97021484,1970-12-27,1971-01-09
26,Stoke,ENG,1,1740.82177734,1971-01-10,1971-01-16
26,Stoke,ENG,1,1747.05664062,1971-01-17,1971-01-30
28,Stoke,ENG,1,1741.62182617,1971-01-31,1971-02-06
26,Stoke,ENG,1,1747.28723145,1971-02-07,1971-02-14
25,Stoke,ENG,1,1747.28723145,1971-02-15,1971-02-20
28,Stoke,ENG,1,1738.84667969,1971-02-21,1971-02-23
28,Stoke,ENG,1,1738.47045898,1971-02-24,1971-02-27
27,Stoke,ENG,1,1746.63171387,1971-02-28,1971-02-28
26,Stoke,ENG,1,1746.63171387,1971-03-01,1971-03-06
25,Stoke,ENG,1,1746.63171387,1971-03-07,1971-03-07
24,Stoke,ENG,1,1746.63171387,1971-03-08,1971-03-09
25,Stoke,ENG,1,1742.59277344,1971-03-10,1971-03-10
28,Stoke,ENG,1,1733.73596191,1971-03-11,1971-03-13
32,Stoke,ENG,1,1727.56945801,1971-03-14,1971-03-18
33,Stoke,ENG,1,1727.56945801,1971-03-19,1971-03-20
36,Stoke,ENG,1,1717.5802002,1971-03-21,1971-03-24
34,Stoke,ENG,1,1719.9597168,1971-03-25,1971-03-31
34,Stoke,ENG,1,1726.60595703,1971-04-01,1971-04-03
35,Stoke,ENG,1,1718.03344727,1971-04-04,1971-04-07
33,Stoke,ENG,1,1724.86706543,1971-04-08,1971-04-10
36,Stoke,ENG,1,1716.08300781,1971-04-11,1971-04-13
36,Stoke,ENG,1,1709.85986328,1971-04-14,1971-04-17
36,Stoke,ENG,1,1703.45593262,1971-04-18,1971-04-24
35,Stoke,ENG,1,1713.48059082,1971-04-25,1971-04-25
34,Stoke,ENG,1,1713.48059082,1971-04-26,1971-04-27
33,Stoke,ENG,1,1715.06933594,1971-04-28,1971-04-30
34,Stoke,ENG,1,1715.06933594,1971-05-01,1971-05-01
34,Stoke,ENG,1,1712.39440918,1971-05-02,1971-05-05
36,Stoke,ENG,1,1703.72424316,1971-05-06,1971-05-07
35,Stoke,ENG,1,1703.72424316,1971-05-08,1971-05-09
34,Stoke,ENG,1,1703.72424316,1971-05-10,1971-05-15
33,Stoke,ENG,1,1703.72424316,1971-05-16,1971-05-16
32,Stoke,ENG,1,1703.72424316,1971-05-17,1971-05-19
32,Stoke,ENG,1,1703.25927734,1971-05-20,1971-05-21
32,Stoke,ENG,1,1707.42382812,1971-05-22,1971-06-27
31,Stoke,ENG,1,1707.42382812,1971-06-28,1971-08-14
31,Stoke,ENG,1,1710.88842773,1971-08-15,1971-08-17
33,Stoke,ENG,1,1703.49304199,1971-08-18,1971-08-21
32,Stoke,ENG,1,1708.84521484,1971-08-22,1971-08-25
31,Stoke,ENG,1,1714.92700195,1971-08-26,1971-08-28
28,Stoke,ENG,1,1729.33557129,1971-08-29,1971-08-30
27,Stoke,ENG,1,1729.33557129,1971-08-31,1971-08-31
27,Stoke,ENG,1,1730.39160156,1971-09-01,1971-09-01
26,Stoke,ENG,1,1730.39160156,1971-09-02,1971-09-04
28,Stoke,ENG,1,1720.8770752,1971-09-05,1971-09-05
29,Stoke,ENG,1,1720.8770752,1971-09-06,1971-09-11
33,Stoke,ENG,1,1712.62573242,1971-09-12,1971-09-14
33,Stoke,ENG,1,1712.65698242,1971-09-15,1971-09-15
35,Stoke,ENG,1,1715.62719727,1971-09-16,1971-09-18
33,Stoke,ENG,1,1720.41821289,1971-09-19,1971-09-19
32,Stoke,ENG,1,1720.41821289,1971-09-20,1971-09-25
34,Stoke,ENG,1,1714.45227051,1971-09-26,1971-09-28
36,Stoke,ENG,1,1714.46826172,1971-09-29,1971-09-29
48,Stoke,ENG,1,1685.11816406,1971-09-30,1971-09-30
46,Stoke,ENG,1,1685.11816406,1971-10-01,1971-10-02
46,Stoke,ENG,1,1684.88842773,1971-10-03,1971-10-03
47,Stoke,ENG,1,1684.88842773,1971-10-04,1971-10-09
38,Stoke,ENG,1,1696.33251953,1971-10-10,1971-10-10
39,Stoke,ENG,1,1696.33251953,1971-10-11,1971-10-13
38,Stoke,ENG,1,1696.33251953,1971-10-14,1971-10-16
33,Stoke,ENG,1,1702.23132324,1971-10-17,1971-10-17
34,Stoke,ENG,1,1702.23132324,1971-10-18,1971-10-20
31,Stoke,ENG,1,1708.18933105,1971-10-21,1971-10-21
32,Stoke,ENG,1,1708.18933105,1971-10-22,1971-10-23
37,Stoke,ENG,1,1701.5065918,1971-10-24,1971-10-29
35,Stoke,ENG,1,1701.5065918,1971-10-30,1971-10-30
32,Stoke,ENG,1,1712.1706543,1971-10-31,1971-10-31
31,Stoke,ENG,1,1712.1706543,1971-11-01,1971-11-02
31,Stoke,ENG,1,1712.85705566,1971-11-03,1971-11-03
35,Stoke,ENG,1,1703.44213867,1971-11-04,1971-11-06
30,Stoke,ENG,1,1712.70227051,1971-11-07,1971-11-07
31,Stoke,ENG,1,1712.70227051,1971-11-08,1971-11-12
32,Stoke,ENG,1,1712.70227051,1971-11-13,1971-11-13
36,Stoke,ENG,1,1702.95812988,1971-11-14,1971-11-14
37,Stoke,ENG,1,1702.95812988,1971-11-15,1971-11-20
39,Stoke,ENG,1,1699.76586914,1971-11-21,1971-11-21
37,Stoke,ENG,1,1699.76586914,1971-11-22,1971-11-23
36,Stoke,ENG,1,1704.35986328,1971-11-24,1971-11-24
34,Stoke,ENG,1,1704.35986328,1971-11-25,1971-11-27
37,Stoke,ENG,1,1700.22302246,1971-11-28,1971-11-28
36,Stoke,ENG,1,1700.22302246,1971-11-29,1971-12-04
33,Stoke,ENG,1,1703.37438965,1971-12-05,1971-12-05
34,Stoke,ENG,1,1703.37438965,1971-12-06,1971-12-08
34,Stoke,ENG,1,1707.73583984,1971-12-09,1971-12-11
36,Stoke,ENG,1,1707.68054199,1971-12-12,1971-12-12
37,Stoke,ENG,1,1707.68054199,1971-12-13,1971-12-15
35,Stoke,ENG,1,1708.96154785,1971-12-16,1971-12-18
38,Stoke,ENG,1,1703.71875,1971-12-19,1971-12-19
39,Stoke,ENG,1,1703.71875,1971-12-20,1971-12-27
41,Stoke,ENG,1,1691.03320312,1971-12-28,1972-01-01
42,Stoke,ENG,1,1692.39904785,1972-01-02,1972-01-08
41,Stoke,ENG,1,1693.20068359,1972-01-09,1972-01-22
38,Stoke,ENG,1,1699.78198242,1972-01-23,1972-01-29
40,Stoke,ENG,1,1693.41577148,1972-01-30,1972-02-06
39,Stoke,ENG,1,1693.41577148,1972-02-07,1972-02-12
41,Stoke,ENG,1,1689.44787598,1972-02-13,1972-02-19
40,Stoke,ENG,1,1684.48486328,1972-02-20,1972-02-26
42,Stoke,ENG,1,1684.48486328,1972-02-27,1972-02-29
43,Stoke,ENG,1,1684.48486328,1972-03-01,1972-03-04
41,Stoke,ENG,1,1684.48486328,1972-03-05,1972-03-07
41,Stoke,ENG,1,1687.8190918,1972-03-08,1972-03-08
40,Stoke,ENG,1,1692.08996582,1972-03-09,1972-03-11
40,Stoke,ENG,1,1688.92883301,1972-03-12,1972-03-12
41,Stoke,ENG,1,1688.92883301,1972-03-13,1972-03-18
39,Stoke,ENG,1,1688.92883301,1972-03-19,1972-03-19
38,Stoke,ENG,1,1688.92883301,1972-03-20,1972-03-21
39,Stoke,ENG,1,1688.21655273,1972-03-22,1972-03-22
41,Stoke,ENG,1,1683.11108398,1972-03-23,1972-03-25
41,Stoke,ENG,1,1683.68151855,1972-03-26,1972-03-28
42,Stoke,ENG,1,1681.12475586,1972-03-29,1972-04-01
36,Stoke,ENG,1,1695.3269043,1972-04-02,1972-04-04
37,Stoke,ENG,1,1691.71386719,1972-04-05,1972-04-05
36,Stoke,ENG,1,1694.5793457,1972-04-06,1972-04-08
41,Stoke,ENG,1,1683.00744629,1972-04-09,1972-04-10
53,Stoke,ENG,1,1664.42102051,1972-04-11,1972-04-15
55,Stoke,ENG,1,1664.42102051,1972-04-16,1972-04-17
54,Stoke,ENG,1,1664.42102051,1972-04-18,1972-04-19
48,Stoke,ENG,1,1671.08752441,1972-04-20,1972-04-22
50,Stoke,ENG,1,1668.34960938,1972-04-23,1972-04-23
49,Stoke,ENG,1,1668.34960938,1972-04-24,1972-04-24
51,Stoke,ENG,1,1664.59130859,1972-04-25,1972-04-26
57,Stoke,ENG,1,1655.23803711,1972-04-27,1972-04-29
59,Stoke,ENG,1,1648.90783691,1972-04-30,1972-04-30
58,Stoke,ENG,1,1648.90783691,1972-05-01,1972-05-05
59,Stoke,ENG,1,1646.53833008,1972-05-06,1972-05-08
57,Stoke,ENG,1,1652.24731445,1972-05-09,1972-05-17
58,Stoke,ENG,1,1652.24731445,1972-05-18,1972-05-19
59,Stoke,ENG,1,1652.24731445,1972-05-20,1972-05-23
58,Stoke,ENG,1,1652.24731445,1972-05-24,1972-05-24
57,Stoke,ENG,1,1652.24731445,1972-05-25,1972-05-28
58,Stoke,ENG,1,1652.24731445,1972-05-29,1972-05-31
57,Stoke,ENG,1,1652.24731445,1972-06-01,1972-06-04
58,Stoke,ENG,1,1652.24731445,1972-06-05,1972-06-11
59,Stoke,ENG,1,1652.24731445,1972-06-12,1972-06-14
60,Stoke,ENG,1,1652.24731445,1972-06-15,1972-06-21
61,Stoke,ENG,1,1652.24731445,1972-06-22,1972-06-24
60,Stoke,ENG,1,1652.24731445,1972-06-25,1972-07-02
59,Stoke,ENG,1,1652.24731445,1972-07-03,1972-08-12
55,Stoke,ENG,1,1658.54931641,1972-08-13,1972-08-15
58,Stoke,ENG,1,1653.40148926,1972-08-16,1972-08-16
57,Stoke,ENG,1,1653.40148926,1972-08-17,1972-08-19
58,Stoke,ENG,1,1650.52062988,1972-08-20,1972-08-22
59,Stoke,ENG,1,1650.52062988,1972-08-23,1972-08-23
62,Stoke,ENG,1,1648.13220215,1972-08-24,1972-08-26
62,Stoke,ENG,1,1646.3425293,1972-08-27,1972-08-30
67,Stoke,ENG,1,1637.95495605,1972-08-31,1972-09-02
72,Stoke,ENG,1,1632.96765137,1972-09-03,1972-09-03
71,Stoke,ENG,1,1632.96765137,1972-09-04,1972-09-09
68,Stoke,ENG,1,1636.27099609,1972-09-10,1972-09-10
69,Stoke,ENG,1,1636.27099609,1972-09-11,1972-09-12
68,Stoke,ENG,1,1637.61279297,1972-09-13,1972-09-13
61,Stoke,ENG,1,1650.12756348,1972-09-14,1972-09-14
61,Stoke,ENG,1,1650.06274414,1972-09-15,1972-09-16
64,Stoke,ENG,1,1645.06347656,1972-09-17,1972-09-20
66,Stoke,ENG,1,1645.06347656,1972-09-21,1972-09-23
54,Stoke,ENG,1,1661.91906738,1972-09-24,1972-09-24
55,Stoke,ENG,1,1661.91906738,1972-09-25,1972-09-26
55,Stoke,ENG,1,1663.02478027,1972-09-27,1972-09-27
70,Stoke,ENG,1,1636.63439941,1972-09-28,1972-09-29
71,Stoke,ENG,1,1636.63439941,1972-09-30,1972-09-30
73,Stoke,ENG,1,1633.51379395,1972-10-01,1972-10-04
74,Stoke,ENG,1,1633.51379395,1972-10-05,1972-10-07
78,Stoke,ENG,1,1631.73937988,1972-10-08,1972-10-08
81,Stoke,ENG,1,1631.73937988,1972-10-09,1972-10-14
68,Stoke,ENG,1,1642.9029541,1972-10-15,1972-10-21
68,Stoke,ENG,1,1641.58276367,1972-10-22,1972-10-22
67,Stoke,ENG,1,1641.58276367,1972-10-23,1972-10-24
67,Stoke,ENG,1,1642.04907227,1972-10-25,1972-10-25
63,Stoke,ENG,1,1653.38562012,1972-10-26,1972-10-28
62,Stoke,ENG,1,1659.5333252,1972-10-29,1972-10-29
61,Stoke,ENG,1,1659.5333252,1972-10-30,1972-11-04
59,Stoke,ENG,1,1664.12646484,1972-11-05,1972-11-07
58,Stoke,ENG,1,1664.27233887,1972-11-08,1972-11-08
60,Stoke,ENG,1,1663.08703613,1972-11-09,1972-11-11
60,Stoke,ENG,1,1660.73083496,1972-11-12,1972-11-18
66,Stoke,ENG,1,1649.28833008,1972-11-19,1972-11-25
