Rank,Club,Country,Level,Elo,From,To
None,Luton,ENG,2,1352.22070312,1951-05-21,1951-08-18
None,Luton,ENG,2,1349.54675293,1951-08-19,1951-08-20
None,Luton,ENG,2,1344.40161133,1951-08-21,1951-08-25
None,Luton,ENG,2,1353.73266602,1951-08-26,1951-08-29
None,Luton,ENG,2,1362.48449707,1951-08-30,1951-09-01
None,Luton,ENG,2,1366.75109863,1951-09-02,1951-09-05
None,Luton,ENG,2,1377.4152832,1951-09-06,1951-09-08
None,Luton,ENG,2,1391.5970459,1951-09-09,1951-09-15
None,Luton,ENG,2,1393.85546875,1951-09-16,1951-09-22
None,Luton,ENG,2,1389.18725586,1951-09-23,1951-09-29
None,Luton,ENG,2,1399.48815918,1951-09-30,1951-10-06
None,Luton,ENG,2,1383.01586914,1951-10-07,1951-10-13
None,Luton,ENG,2,1369.9979248,1951-10-14,1951-10-20
None,Luton,ENG,2,1372.87744141,1951-10-21,1951-10-21
None,Luton,ENG,2,1364.87744141,1951-10-22,1951-10-27
None,Luton,ENG,2,1363.03796387,1951-10-28,1951-11-03
None,Luton,ENG,2,1373.93164062,1951-11-04,1951-11-10
None,Luton,ENG,2,1384.92138672,1951-11-11,1951-11-17
None,Luton,ENG,2,1391.91894531,1951-11-18,1951-11-24
None,Luton,ENG,2,1389.60791016,1951-11-25,1951-12-01
None,Luton,ENG,2,1377.00585938,1951-12-02,1951-12-08
None,Luton,ENG,2,1364.50085449,1951-12-09,1951-12-15
None,Luton,ENG,2,1381.59204102,1951-12-16,1951-12-22
None,Luton,ENG,2,1386.10998535,1951-12-23,1951-12-25
None,Luton,ENG,2,1374.82385254,1951-12-26,1951-12-26
None,Luton,ENG,2,1385.23803711,1951-12-27,1951-12-29
None,Luton,ENG,2,1375.63317871,1951-12-30,1952-01-05
None,Luton,ENG,2,1370.08361816,1952-01-06,1952-01-19
None,Luton,ENG,2,1358.54125977,1952-01-20,1952-01-26
None,Luton,ENG,2,1353.74450684,1952-01-27,1952-02-09
None,Luton,ENG,2,1350.88366699,1952-02-10,1952-02-16
None,Luton,ENG,2,1349.50561523,1952-02-17,1952-03-01
None,Luton,ENG,2,1353.28015137,1952-03-02,1952-03-12
None,Luton,ENG,2,1334.4798584,1952-03-13,1952-03-15
None,Luton,ENG,2,1352.40026855,1952-03-16,1952-03-22
None,Luton,ENG,2,1358.46606445,1952-03-23,1952-04-02
None,Luton,ENG,2,1352.8449707,1952-04-03,1952-04-05
None,Luton,ENG,2,1360.05529785,1952-04-06,1952-04-06
None,Luton,ENG,2,1384.05529785,1952-04-07,1952-04-12
None,Luton,ENG,2,1394.89990234,1952-04-13,1952-04-14
None,Luton,ENG,2,1399.47644043,1952-04-15,1952-04-15
None,Luton,ENG,2,1389.38342285,1952-04-16,1952-04-19
None,Luton,ENG,2,1388.31652832,1952-04-20,1952-04-26
None,Luton,ENG,2,1383.43896484,1952-04-27,1952-05-03
None,Luton,ENG,2,1389.89758301,1952-05-04,1952-05-21
None,Luton,ENG,2,1392.89758301,1952-05-22,1952-05-31
None,Luton,ENG,2,1413.89758301,1952-06-01,1952-08-23
None,Luton,ENG,2,1407.31018066,1952-08-24,1952-08-27
None,Luton,ENG,2,1399.50158691,1952-08-28,1952-08-30
None,Luton,ENG,2,1404.12780762,1952-08-31,1952-09-03
None,Luton,ENG,2,1409.1138916,1952-09-04,1952-09-06
None,Luton,ENG,2,1404.97839355,1952-09-07,1952-09-10
None,Luton,ENG,2,1411.41320801,1952-09-11,1952-09-13
None,Luton,ENG,2,1408.81835938,1952-09-14,1952-09-18
None,Luton,ENG,2,1401.16821289,1952-09-19,1952-09-20
None,Luton,ENG,2,1405.92053223,1952-09-21,1952-09-27
None,Luton,ENG,2,1417.29846191,1952-09-28,1952-10-04
None,Luton,ENG,2,1431.07983398,1952-10-05,1952-10-05
None,Luton,ENG,2,1416.07983398,1952-10-06,1952-10-11
None,Luton,ENG,2,1411.02905273,1952-10-12,1952-10-18
None,Luton,ENG,2,1420.4876709,1952-10-19,1952-10-25
None,Luton,ENG,2,1428.07080078,1952-10-26,1952-11-01
None,Luton,ENG,2,1434.93615723,1952-11-02,1952-11-08
None,Luton,ENG,2,1448.03637695,1952-11-09,1952-11-15
None,Luton,ENG,2,1466.64819336,1952-11-16,1952-11-22
None,Luton,ENG,2,1461.06018066,1952-11-23,1952-11-27
None,Luton,ENG,2,1465.06018066,1952-11-28,1952-11-29
None,Luton,ENG,2,1472.24951172,1952-11-30,1952-12-13
None,Luton,ENG,2,1459.9666748,1952-12-14,1952-12-20
None,Luton,ENG,2,1464.09973145,1952-12-21,1952-12-26
None,Luton,ENG,2,1471.38208008,1952-12-27,1952-12-27
None,Luton,ENG,2,1473.93701172,1952-12-28,1953-01-03
None,Luton,ENG,2,1487.00830078,1953-01-04,1953-01-17
None,Luton,ENG,2,1493.82275391,1953-01-18,1953-01-24
None,Luton,ENG,2,1502.62304688,1953-01-25,1953-02-07
None,Luton,ENG,2,1508.69226074,1953-02-08,1953-02-19
None,Luton,ENG,2,1516.20678711,1953-02-20,1953-02-21
None,Luton,ENG,2,1502.70690918,1953-02-22,1953-02-28
None,Luton,ENG,2,1489.68737793,1953-03-01,1953-03-07
None,Luton,ENG,2,1493.66662598,1953-03-08,1953-03-14
None,Luton,ENG,2,1498.13049316,1953-03-15,1953-03-21
None,Luton,ENG,2,1504.6986084,1953-03-22,1953-03-28
None,Luton,ENG,2,1507.5670166,1953-03-29,1953-04-03
None,Luton,ENG,2,1498.95654297,1953-04-04,1953-04-04
None,Luton,ENG,2,1500.56079102,1953-04-05,1953-04-06
None,Luton,ENG,2,1505.2277832,1953-04-07,1953-04-11
None,Luton,ENG,2,1513.45727539,1953-04-12,1953-04-18
None,Luton,ENG,2,1514.16955566,1953-04-19,1953-04-19
None,Luton,ENG,2,1504.16955566,1953-04-20,1953-04-22
None,Luton,ENG,2,1503.54785156,1953-04-23,1953-04-25
None,Luton,ENG,2,1490.34753418,1953-04-26,1953-04-30
None,Luton,ENG,2,1483.27355957,1953-05-01,1953-05-15
None,Luton,ENG,2,1476.27355957,1953-05-16,1953-05-18
None,Luton,ENG,2,1482.27355957,1953-05-19,1953-05-25
None,Luton,ENG,2,1489.27355957,1953-05-26,1953-06-02
None,Luton,ENG,2,1480.27355957,1953-06-03,1953-06-09
None,Luton,ENG,2,1486.27355957,1953-06-10,1953-08-19
None,Luton,ENG,2,1480.27722168,1953-08-20,1953-08-22
None,Luton,ENG,2,1475.34069824,1953-08-23,1953-08-26
None,Luton,ENG,2,1464.09143066,1953-08-27,1953-08-29
None,Luton,ENG,2,1465.64855957,1953-08-30,1953-09-02
None,Luton,ENG,2,1460.42895508,1953-09-03,1953-09-05
None,Luton,ENG,2,1465.7199707,1953-09-06,1953-09-09
None,Luton,ENG,2,1455.9543457,1953-09-10,1953-09-12
None,Luton,ENG,2,1449.66772461,1953-09-13,1953-09-16
None,Luton,ENG,2,1457.07971191,1953-09-17,1953-09-19
None,Luton,ENG,2,1455.07849121,1953-09-20,1953-09-26
None,Luton,ENG,2,1459.95373535,1953-09-27,1953-10-03
None,Luton,ENG,2,1448.42248535,1953-10-04,1953-10-10
None,Luton,ENG,2,1453.07824707,1953-10-11,1953-10-11
None,Luton,ENG,2,1474.07824707,1953-10-12,1953-10-17
None,Luton,ENG,2,1480.78393555,1953-10-18,1953-10-24
None,Luton,ENG,2,1484.93188477,1953-10-25,1953-10-31
None,Luton,ENG,2,1486.22595215,1953-11-01,1953-11-07
None,Luton,ENG,2,1480.46765137,1953-11-08,1953-11-14
None,Luton,ENG,2,1493.78173828,1953-11-15,1953-11-21
None,Luton,ENG,2,1498.58850098,1953-11-22,1953-11-28
None,Luton,ENG,2,1494.5234375,1953-11-29,1953-12-05
None,Luton,ENG,2,1496.70483398,1953-12-06,1953-12-12
None,Luton,ENG,2,1503.23327637,1953-12-13,1953-12-19
None,Luton,ENG,2,1497.5715332,1953-12-20,1953-12-25
None,Luton,ENG,2,1490.5814209,1953-12-26,1953-12-26
None,Luton,ENG,2,1495.21191406,1953-12-27,1954-01-02
None,Luton,ENG,2,1498.12414551,1954-01-03,1954-01-16
None,Luton,ENG,2,1498.68481445,1954-01-17,1954-01-23
None,Luton,ENG,2,1493.79589844,1954-01-24,1954-02-06
None,Luton,ENG,2,1488.80004883,1954-02-07,1954-02-13
None,Luton,ENG,2,1478.29724121,1954-02-14,1954-02-20
None,Luton,ENG,2,1468.60839844,1954-02-21,1954-02-27
None,Luton,ENG,2,1477.83410645,1954-02-28,1954-03-06
None,Luton,ENG,2,1480.76806641,1954-03-07,1954-03-13
None,Luton,ENG,2,1480.41345215,1954-03-14,1954-03-20
None,Luton,ENG,2,1475.91699219,1954-03-21,1954-03-27
None,Luton,ENG,2,1470.15063477,1954-03-28,1954-04-03
None,Luton,ENG,2,1475.45947266,1954-04-04,1954-04-04
None,Luton,ENG,2,1505.45947266,1954-04-05,1954-04-10
None,Luton,ENG,2,1513.06652832,1954-04-11,1954-04-16
None,Luton,ENG,2,1509.1126709,1954-04-17,1954-04-17
None,Luton,ENG,2,1512.41955566,1954-04-18,1954-04-19
None,Luton,ENG,2,1506.75268555,1954-04-20,1954-04-24
None,Luton,ENG,2,1515.04553223,1954-04-25,1954-05-17
None,Luton,ENG,2,1505.04553223,1954-05-18,1954-05-25
None,Luton,ENG,2,1495.04553223,1954-05-26,1954-06-19
None,Luton,ENG,2,1477.04553223,1954-06-20,1954-06-22
None,Luton,ENG,2,1502.04553223,1954-06-23,1954-06-27
None,Luton,ENG,2,1454.04553223,1954-06-28,1954-08-21
None,Luton,ENG,2,1462.98669434,1954-08-22,1954-08-24
None,Luton,ENG,2,1455.16088867,1954-08-25,1954-08-28
None,Luton,ENG,2,1442.99182129,1954-08-29,1954-09-01
None,Luton,ENG,2,1446.15429688,1954-09-02,1954-09-04
None,Luton,ENG,2,1451.04626465,1954-09-05,1954-09-08
None,Luton,ENG,2,1459.1895752,1954-09-09,1954-09-11
None,Luton,ENG,2,1473.02893066,1954-09-12,1954-09-15
None,Luton,ENG,2,1476.01330566,1954-09-16,1954-09-18
None,Luton,ENG,2,1482.89538574,1954-09-19,1954-09-25
None,Luton,ENG,2,1475.14782715,1954-09-26,1954-10-02
None,Luton,ENG,2,1479.12280273,1954-10-03,1954-10-03
None,Luton,ENG,2,1489.12280273,1954-10-04,1954-10-09
None,Luton,ENG,2,1482.61450195,1954-10-10,1954-10-16
None,Luton,ENG,2,1486.28894043,1954-10-17,1954-10-23
None,Luton,ENG,2,1478.58496094,1954-10-24,1954-10-30
None,Luton,ENG,2,1465.53503418,1954-10-31,1954-11-06
None,Luton,ENG,2,1466.4029541,1954-11-07,1954-11-13
None,Luton,ENG,2,1475.44873047,1954-11-14,1954-11-20
None,Luton,ENG,2,1468.73608398,1954-11-21,1954-11-27
None,Luton,ENG,2,1482.79138184,1954-11-28,1954-12-02
None,Luton,ENG,2,1496.79138184,1954-12-03,1954-12-04
None,Luton,ENG,2,1494.46362305,1954-12-05,1954-12-11
None,Luton,ENG,2,1499.16931152,1954-12-12,1954-12-18
None,Luton,ENG,2,1517.18334961,1954-12-19,1954-12-25
None,Luton,ENG,2,1511.64428711,1954-12-26,1954-12-27
None,Luton,ENG,2,1526.91882324,1954-12-28,1955-01-01
None,Luton,ENG,2,1528.53894043,1955-01-02,1955-01-22
None,Luton,ENG,2,1534.8572998,1955-01-23,1955-02-05
None,Luton,ENG,2,1536.29589844,1955-02-06,1955-02-12
None,Luton,ENG,2,1544.48266602,1955-02-13,1955-03-02
None,Luton,ENG,2,1541.69995117,1955-03-03,1955-03-05
None,Luton,ENG,2,1531.27392578,1955-03-06,1955-03-12
None,Luton,ENG,2,1536.79711914,1955-03-13,1955-03-19
None,Luton,ENG,2,1528.55175781,1955-03-20,1955-03-26
None,Luton,ENG,2,1533.59338379,1955-03-27,1955-04-02
None,Luton,ENG,2,1534.56750488,1955-04-03,1955-04-03
None,Luton,ENG,2,1546.56750488,1955-04-04,1955-04-08
None,Luton,ENG,2,1542.00671387,1955-04-09,1955-04-09
None,Luton,ENG,2,1547.78747559,1955-04-10,1955-04-11
None,Luton,ENG,2,1534.4543457,1955-04-12,1955-04-16
None,Luton,ENG,2,1537.33764648,1955-04-17,1955-04-20
