id,player_name,games,time,goals,xG,assists,xA,shots,key_passes,yellow_cards,red_cards,position,team_title,npg,npxG,xGChain,xGBuildup
1682,Islam Slimani,1,17,0,0.10036919265985489,0,0.07683446258306503,1,1,0,0,S,Leicester,0,0.10036919265985489,0.17720365524291992,0
1683,Ryan Fraser,18,920,0,0.9030798394232988,2,2.168529823422432,13,25,0,1,F M S,Newcastle United,0,0.9030798394232988,2.994263719767332,1.3422147808596492
1685,Ahmed Elmohamady,14,823,0,0.3412727639079094,0,0.9894664287567139,9,13,2,0,D S,Aston Villa,0,0.3412727639079094,2.426968083716929,1.610212274827063
1689,Jake Livermore,18,1247,0,0.28153711929917336,0,0.1757232453674078,5,5,2,1,M S,West Bromwich Albion,0,0.28153711929917336,2.1714075841009617,1.8604294564574957
1691,Robert Snodgrass,11,533,0,0.2063673846423626,0,0.5400325320661068,4,3,2,0,M S,"West Bromwich Albion,West Ham",0,0.2063673846423626,0.8308929689228535,0.16630877368152142
1699,Shkodran Mustafi,3,43,0,0,0,0,0,0,0,0,S,Arsenal,0,0,0.06472476571798325,0.06472476571798325
1719,Javier Manquillo,13,823,0,0.023161858320236206,0,0.2976967543363571,1,5,1,0,D S,Newcastle United,0,0.023161858320236206,1.4320279778912663,1.111169352196157
1735,Jack Stephens,18,1544,0,0.8943033330142498,0,0.45565636083483696,6,6,2,0,D M S,Southampton,0,0.8943033330142498,3.081087851896882,2.751403072848916
1739,Eric Bailly,12,916,0,0.08082257583737373,0,0,2,0,3,0,D S,Manchester United,0,0.08082257583737373,1.7967814281582832,1.7967814281582832
1747,Kevin Long,8,635,0,0.6100033670663834,0,0.017368044704198837,2,1,2,0,D S,Burnley,0,0.6100033670663834,0.502235908061266,0.502235908061266
1748,Lys Mousset,11,284,0,0.8426320925354958,0,0.43718888610601425,4,3,0,0,F S,Sheffield United,0,0.8426320925354958,1.540307693183422,0.26048676669597626
1749,Rob Holding,30,2548,0,0.7339209318161011,1,0.20068277791142464,14,4,2,0,D S,Arsenal,0,0.7339209318161011,7.403347596526146,7.163187839090824
1750,Ainsley Maitland-Niles,26,1719,0,0.7961910218000412,0,0.8219911437481642,12,6,2,0,D M S,"Arsenal,West Bromwich Albion",0,0.7961910218000412,5.9684741497039795,5.051884198561311
1760,Arthur Masuaku,12,1017,0,0.4290256863459945,2,2.595891861245036,6,11,2,0,D M,West Ham,0,0.4290256863459945,4.273891273885965,1.791139980778098
1785,Nampalys Mendy,23,1463,0,0.07761354930698872,1,0.18315523862838745,4,5,5,0,M S,Leicester,0,0.07761354930698872,3.4879585560411215,3.3244198374450207
1823,Lucas Digne,30,2683,0,0.46404311526566744,7,5.960716728121042,13,45,2,1,D M,Everton,0,0.46404311526566744,10.744329296052456,6.58903606235981
1828,Alex Telles,9,696,0,0.14523464627563953,2,0.7849509567022324,5,12,0,0,D S,Manchester United,0,0.14523464627563953,3.6260684728622437,3.524720549583435
2164,Pablo Hernández,16,403,0,1.4201896078884602,2,0.8602723628282547,15,6,1,0,M S,Leeds,0,1.4201896078884602,4.210413835477084,2.021953027229756
2190,Vicente Guaita,37,3330,0,0,0,0,0,0,2,0,GK,Crystal Palace,0,0,1.4324403442442417,1.4324403442442417
2254,Mateo Kovacic,27,1833,0,0.9314172859303653,1,1.9152584234252572,23,21,4,0,M S,Chelsea,0,0.9314172859303653,14.808724199421704,13.03579165134579
2259,Kiko Casilla,3,270,0,0,0,0,0,0,0,0,GK,Leeds,0,0,0.2695687487721443,0.2695687487721443
2280,Jonny,7,505,0,0.05170465260744095,0,0.050900813192129135,1,2,0,0,D,Wolverhampton Wanderers,0,0.05170465260744095,0.333493878133595,0.23088842164725065
2310,Alphonse Areola,36,3240,0,0,0,0,0,0,2,0,GK,Fulham,0,0,3.555330414324999,3.555330414324999
2328,Thomas Partey,24,1543,0,1.157276637852192,2,1.121044723317027,26,12,5,0,M S,Arsenal,0,1.157276637852192,7.274703525006771,5.8366045989096165
2383,André Gomes,28,1574,0,0.42712869960814714,1,1.0544508751481771,14,15,3,0,M S,Everton,0,0.42712869960814714,5.508419404737651,4.376286745071411
2385,Mat Ryan,14,1260,0,0,0,0.06032726913690567,0,1,1,0,GK,"Arsenal,Brighton",0,0,1.6561843641102314,1.6561843641102314
2446,Dani Ceballos,25,1613,0,0.6592579409480095,3,2.578971767798066,13,27,4,0,M S,Arsenal,0,0.6592579409480095,9.275826007127762,8.116632506251335
2498,Aymeric Laporte,16,1335,0,0.8423399478197098,0,0.5778953805565834,6,5,1,0,D S,Manchester City,0,0.8423399478197098,6.243810184299946,6.243810184299946
2958,Oleksandr Zinchenko,20,1473,0,0.6606592806056142,0,1.0854990985244513,16,15,0,0,D M S,Manchester City,0,0.6606592806056142,9.49437602981925,8.718509811908007
3231,Kamil Grosicki,3,151,0,0.10924907773733139,1,0.5663558542728424,3,3,0,0,M S,West Bromwich Albion,0,0.10924907773733139,0.16501346230506897,0.017962073907256126
3303,Ricardo Pereira,15,954,0,0.36339378356933594,1,0.7606745809316635,7,10,3,0,D M S,Leicester,0,0.36339378356933594,4.405820306390524,3.7367757447063923
3304,Maxime Le Marchand,2,118,0,0.009506329894065857,0,0,1,0,2,0,D S,Fulham,0,0.009506329894065857,0.24691654741764069,0.24691654741764069
3420,Fabinho,30,2563,0,0.36248932033777237,0,0.29806183092296124,10,4,6,0,D M S,Liverpool,0,0.36248932033777237,11.8080262131989,11.55500503256917
3696,Morgan Sanson,9,291,0,0.026357137598097324,0,0.10845217108726501,2,1,3,0,M S,Aston Villa,0,0.026357137598097324,0.30181363597512245,0.19336146488785744
3979,Ahmed Hegazy,1,90,0,0,0,0,0,0,0,0,D,West Bromwich Albion,0,0,0.18402814865112305,0.18402814865112305
4401,Emiliano Martinez,38,3420,0,0,0,0.1229233592748642,0,2,1,0,GK,Aston Villa,0,0,3.730909232981503,3.607985866256058
4764,Jean-Philippe Gbamin,1,9,0,0,0,0,0,0,0,0,S,Everton,0,0,0,0
4866,Aboubakar Kamara,11,303,0,0.6549202371388674,0,0.32896897941827774,4,6,1,1,F M S,Fulham,0,0.6549202371388674,1.1032148711383343,0.1823261920362711
4918,Patrick Cutrone,2,21,0,0.07145750522613525,0,0,1,0,0,0,S,Wolverhampton Wanderers,0,0.07145750522613525,0.07145750522613525,0
5061,Kepa,7,582,0,0,0,0,0,0,1,0,GK S,Chelsea,0,0,0.30502439849078655,0.30502439849078655
5245,Bernardo,3,201,0,0.31766778230667114,0,0.17365065217018127,4,2,0,0,D M S,Brighton,0,0.31766778230667114,0.27330002188682556,0.09216472506523132
5247,Naby Keita,10,525,0,0.39325888082385063,0,0.9129509925842285,9,6,1,0,M S,Liverpool,0,0.39325888082385063,3.590221043676138,2.329714197665453
5274,Michael Hector,4,266,0,0.08639734238386154,0,0.019498158246278763,1,1,2,0,D S,Fulham,0,0.08639734238386154,0.4653734043240547,0.44587526470422745
5552,Nick Pope,32,2880,0,0,0,0.08605048805475235,0,2,1,0,GK,Burnley,0,0,1.1779351308941841,1.0918846428394318
5562,Rekeem Harper,2,27,0,0.029595350846648216,0,0,1,0,0,0,S,West Bromwich Albion,0,0.029595350846648216,0.038211461156606674,0.008616110309958458
5569,Rhian Brewster,27,1102,0,1.9326180210337043,0,1.7666287925094366,25,11,1,0,F M S,Sheffield United,0,1.9326180210337043,3.9892929838970304,0.7244091304019094
5590,Tosin Adarabioyo,33,2955,0,1.5607313411310315,0,0.30873026326298714,18,5,1,0,D,Fulham,0,1.5607313411310315,5.666259252466261,5.6079717660322785
5603,Aaron Ramsdale,38,3420,0,0,0,0.07767162658274174,0,2,1,0,GK,Sheffield United,0,0,2.899687459692359,2.822015842422843
5708,Fernando Marçal,13,611,0,0.07455454580485821,0,0.13980726152658463,2,4,2,0,D M S,Wolverhampton Wanderers,0,0.07455454580485821,2.07963196747005,1.9003016464412212
5973,Kenny Tete,22,1483,0,0.21112635172903538,1,0.9065484516322613,7,19,3,0,D S,Fulham,0,0.21112635172903538,3.7439207769930363,2.755570685490966
6044,Charlie Taylor,29,2430,0,0.11451608128845692,1,1.5903598442673683,3,12,1,0,D S,Burnley,0,0.11451608128845692,4.609695740044117,4.19346784055233
6050,Davy Pröpper,7,201,0,0.13856251817196608,0,0,4,0,0,0,M S,Brighton,0,0.13856251817196608,0.26994941383600235,0.19422807544469833
6051,Dale Stephens,7,258,0,0.08226923830807209,0,0,3,0,1,0,M S,Burnley,0,0.08226923830807209,0.24124889820814133,0.1589796580374241
6054,Ederson,36,3240,0,0,1,0.3033580780029297,0,1,3,0,GK,Manchester City,0,0,7.629851099103689,7.326493043452501
6062,Isaac Hayden,24,1946,0,0.6148466067388654,0,0.24249647092074156,16,7,8,0,D M S,Newcastle United,0,0.6148466067388654,4.556474668905139,4.0891827661544085
6067,Terence Kongolo,1,90,0,0,0,0,0,0,0,0,D,Fulham,0,0,0.37357693910598755,0.37357693910598755
6122,Douglas Luiz,33,2807,0,1.3188335550948977,2,2.4181482968851924,26,19,8,1,M S,Aston Villa,0,1.3188335550948977,9.615895634517074,7.108103701844811
6162,Cengiz Ünder,9,259,0,0.2526032058522105,2,1.664034228771925,9,6,0,0,M S,Leicester,0,0.2526032058522105,2.688693110831082,1.0227039009332657
6231,José Izquierdo,1,7,0,0.01680678315460682,0,0,1,0,0,0,S,Brighton,0,0.01680678315460682,0.06661348789930344,0.04980670288205147
6249,Davinson Sánchez,18,1488,0,0.8006941750645638,0,0.02053021267056465,5,1,1,0,D S,Tottenham,0,0.8006941750645638,5.34808811545372,5.34808811545372
6273,Robin Koch,17,1124,0,0.5145197957754135,0,0.12580820359289646,9,4,1,0,D M S,Leeds,0,0.5145197957754135,4.6775881461799145,4.5231566950678825
6274,Andriy Yarmolenko,15,343,0,0.3100077696144581,1,0.7814441211521626,7,5,3,0,M S,West Ham,0,0.3100077696144581,1.4537306912243366,0.9313923269510269
6350,Jayson Molumby,1,1,0,0,0,0,0,0,0,0,S,Brighton,0,0,0,0
6369,Ethan Ampadu,25,2095,0,0.19445300102233887,0,0.9830160085111856,7,11,3,0,D M S,Sheffield United,0,0.19445300102233887,3.26227830350399,2.9991700667887926
6377,Joe Rodon,12,730,0,0.018329372629523277,0,0,1,0,0,0,D S,Tottenham,0,0.018329372629523277,1.4196595326066017,1.4196595326066017
6418,Hamza Choudhury,10,312,0,0.44779783114790916,0,0,4,0,1,0,M S,Leicester,0,0.44779783114790916,2.327858991920948,1.9456675946712494
6434,Franck Zambo,36,2582,0,1.4385464852675796,3,2.301115034148097,34,28,6,0,M S,Fulham,0,1.4385464852675796,8.766743932850659,6.624086673371494
6477,Cenk Tosun,5,37,0,0,0,0.07407927513122559,0,1,2,0,S,Everton,0,0,0.10806649923324585,0.033987220376729965
6492,Reiss Nelson,2,59,0,0.056917089968919754,0,0,1,0,0,0,S,Arsenal,0,0.056917089968919754,0.34803973510861397,0.2911226451396942
6504,Michael Obafemi,4,52,0,0,0,0.0549185536801815,0,1,0,0,S,Southampton,0,0,0.14890268631279469,0.14890268631279469
6532,Martin Dubravka,13,1170,0,0,0,0,0,0,0,0,GK,Newcastle United,0,0,2.120249611325562,2.120249611325562
6736,Ibrahima Diallo,22,999,0,0.6084523275494576,0,0.6375493090599775,7,9,3,0,M S,Southampton,0,0.6084523275494576,3.302306402474642,2.5710457675158978
6822,Lee Peltier,4,230,0,0,0,0.022321734577417374,0,1,1,0,D S,West Bromwich Albion,0,0,0.17831582203507423,0.15599408745765686
6840,Neeskens Kebano,5,112,0,0.2724298546090722,0,0,6,0,0,0,M S,Fulham,0,0.2724298546090722,0.24167165253311396,0.020527511835098267
6842,Alireza Jahanbakhsh,21,512,0,1.8732194174081087,1,3.2342965975403786,18,10,3,0,D F M S,Brighton,0,1.8732194174081087,5.389569176360965,2.52194894105196
6843,David Button,1,90,0,0,0,0,0,0,0,0,GK,West Bromwich Albion,0,0,0,0
6849,Rui Patrício,37,3330,0,0,0,0,0,0,1,0,GK,Wolverhampton Wanderers,0,0,1.2272866610437632,1.2272866610437632
6852,Matt Doherty,17,1228,0,0.3638824336230755,2,0.7646760381758213,3,11,2,1,D M S,Tottenham,0,0.3638824336230755,4.369955110363662,3.785172172822058
6856,Rúben Vinagre,2,173,0,0,0,0,0,0,0,0,D S,Wolverhampton Wanderers,0,0,0.17874661833047867,0.17874661833047867
6875,Rúnar Alex Rúnarsson,1,11,0,0,0,0,0,0,0,0,S,Arsenal,0,0,0,0
6880,Edouard Mendy,31,2748,0,0,0,0,0,0,2,0,GK,Chelsea,0,0,4.780523473396897,4.780523473396897
6923,Mohammed Salisu,12,836,0,0.47843165323138237,0,0.17215737327933311,4,2,1,0,D S,Southampton,0,0.47843165323138237,2.2042923234403133,2.1540722399950027
6932,Okay Yokuslu,16,1328,0,0.7194971535354853,1,0.44252058677375317,12,6,4,0,M S,West Bromwich Albion,0,0.7194971535354853,2.787972804158926,2.3611945174634457
6962,Robin Olsen,7,630,0,0,0,0,0,0,1,0,GK,Everton,0,0,0.8195910453796387,0.8195910453796387
7077,Denis Odoi,3,270,0,0.04002567008137703,0,0.050192393362522125,2,1,1,0,D,Fulham,0,0.04002567008137703,0.4257061406970024,0.3856804743409157
7078,Sean Longstaff,22,1391,0,0.8264288203790784,1,0.9400976076722145,15,13,2,0,M S,Newcastle United,0,0.8264288203790784,3.0005824575200677,1.707065629772842
7184,Tim Ream,7,630,0,0,0,0,0,0,0,0,D,Fulham,0,0,0.8088049665093422,0.8088049665093422
7187,Sergio Reguilón,27,2258,0,1.1595538258552551,3,2.0991002712398767,20,17,5,0,D M S,Tottenham,0,1.1595538258552551,8.529953263700008,6.114481773227453
7280,Yan Valery,3,95,0,0.2929137125611305,0,0.09160998463630676,2,1,0,0,D S,Southampton,0,0.2929137125611305,0.47032806277275085,0.17741435766220093
7298,Ben White,36,3208,0,0.47921818122267723,0,0.9432324087247252,10,8,3,1,D M,Brighton,0,0.47921818122267723,8.348605416715145,7.907715395092964
7326,Kayne Ramsay,1,90,0,0,0,0,0,0,1,0,D,Southampton,0,0,0.016576746478676796,0.016576746478676796
7332,Max Kilman,18,1291,0,0.30801636539399624,1,0.31305786967277527,6,5,4,0,D S,Wolverhampton Wanderers,0,0.30801636539399624,2.029524303972721,1.8352278247475624
7376,Ozan Kabak,9,807,0,0.08602816611528397,0,0.029386911541223526,1,1,3,0,D,Liverpool,0,0.08602816611528397,1.8639117367565632,1.8639117367565632
7383,Josh Benson,6,257,0,0.20441411435604095,0,0,2,0,0,0,M S,Burnley,0,0.20441411435604095,0.15730134770274162,0.13246959820389748
7459,Will Norris,2,180,0,0,0,0.0476219616830349,0,1,0,0,GK,Burnley,0,0,0.09335120767354965,0.045729245990514755
7589,Wesley Fofana,28,2274,0,1.3763294033706188,0,0.28285554237663746,11,6,7,0,D S,Leicester,0,1.3763294033706188,7.294468946754932,7.199470266699791
7689,Ben Godfrey,31,2682,0,0.793114734813571,2,0.9784832503646612,14,4,4,0,D S,Everton,0,0.793114734813571,5.5503826308995485,4.866148514673114
7691,Jamal Lewis,24,1824,0,0.11957662552595139,1,0.9897835236042738,3,14,4,0,D S,Newcastle United,0,0.11957662552595139,4.688646201044321,3.727763444185257
7702,Dean Henderson,13,1122,0,0,0,0,0,0,3,0,GK S,Manchester United,0,0,1.2811798937618732,1.2811798937618732
7703,John Egan,31,2628,0,0.4912481810897589,1,0.6186049580574036,14,3,7,1,D S,Sheffield United,0,0.4912481810897589,4.387040738016367,3.74502813257277
7704,Chris Basham,31,2602,0,0.6195667274296284,1,1.066536583006382,10,12,5,0,D M,Sheffield United,0,0.6195667274296284,7.368293838575482,6.053649365901947
7705,Jack O&#039;Connell,2,180,0,0,0,0,0,0,0,0,D,Sheffield United,0,0,0,0
7706,George Baldock,32,2787,0,1.3314112480729818,2,2.632589429616928,14,18,7,0,D,Sheffield United,0,1.3314112480729818,6.6181700471788645,4.469508331269026
7707,Enda Stevens,30,2700,0,1.4472226575016975,1,1.6097385678440332,16,17,6,0,D M,Sheffield United,0,1.4472226575016975,8.229206578806043,6.430095486342907
7708,John Lundstram,28,2034,0,1.8757738769054413,2,1.4599024429917336,20,20,8,1,M S,Sheffield United,0,1.114605039358139,7.169211085885763,5.258822595700622
7709,John Fleck,31,2576,0,0.5031575364992023,2,2.3917014515027404,17,33,4,0,M S,Sheffield United,0,0.5031575364992023,6.435383677482605,4.761176446452737
7710,Oliver Norwood,32,2239,0,0.4300555307418108,0,1.26629189401865,11,32,6,0,M S,Sheffield United,0,0.4300555307418108,5.095911327749491,4.403652200475335
7724,Wesley,3,14,0,0.03288218751549721,0,0,1,0,0,0,S,Aston Villa,0,0.03288218751549721,0.11823534592986107,0.08535315841436386
7817,Zack Steffen,1,90,0,0,0,0,0,0,0,0,GK,Manchester City,0,0,0.34973475337028503,0.34973475337028503
7904,Caoimhin Kelleher,2,180,0,0,0,0,0,0,0,0,GK,Liverpool,0,0,0.44792696833610535,0.44792696833610535
7983,Daniel N&#039;Lundulu,13,82,0,0.026467276737093925,0,0.03030879609286785,1,1,0,0,S,Southampton,0,0.026467276737093925,0.05677607282996178,0.026467276737093925
7988,Billy Gilmour,5,256,0,0.05113431066274643,0,0.12365835532546043,1,3,0,0,M S,Chelsea,0,0.05113431066274643,0.5436719954013824,0.4064304232597351
8016,Matthew Longstaff,5,376,0,0,0,0.3137078955769539,0,2,0,0,M S,Newcastle United,0,0,0.4224841073155403,0.10877621918916702
8040,Marvelous Nakamba,13,757,0,0.03308352828025818,0,0.05933398939669132,2,2,3,0,M S,Aston Villa,0,0.03308352828025818,0.8930098544806242,0.8114342261105776
8045,Eric Garcia,6,378,0,0.07463662326335907,0,0.008322987705469131,2,1,0,0,D S,Manchester City,0,0.07463662326335907,0.8594759479165077,0.7848393097519875
8075,Brandon Williams,4,185,0,0.2694491744041443,0,0.031206071376800537,1,1,0,0,D S,Manchester United,0,0.2694491744041443,1.0782470107078552,0.8087978959083557
8109,Niels Nkounkou,2,80,0,0.016959821805357933,0,0,1,0,1,0,D S,Everton,0,0.016959821805357933,0.030957642942667007,0.013997821137309074
8127,Amad Diallo Traore,3,172,0,0.035897817462682724,1,0.42318102717399597,1,2,0,0,M S,Manchester United,0,0.035897817462682724,0.8719339668750763,0.4128551185131073
8150,Anthony Gordon,3,87,0,0,0,0.01913999207317829,0,1,0,0,M S,Everton,0,0,0.18850479647517204,0.18850479647517204
8158,Scott Carson,1,90,0,0,0,0,0,0,0,0,GK,Manchester City,0,0,0,0
8180,Owen Otasowie,6,186,0,0.745342324487865,1,0.38876858353614807,4,2,1,0,M S,Wolverhampton Wanderers,0,0.745342324487865,1.38275361713022,0.30153314489871264
8204,Neco Williams,6,252,0,0.08622520789504051,0,0.19339871406555176,2,3,1,0,D S,Liverpool,0,0.08622520789504051,1.0746421925723553,0.7950182408094406
8222,Japhet Tanganga,6,496,0,0.20077668502926826,0,0.5815756916999817,2,1,2,0,D,Tottenham,0,0.20077668502926826,1.399339895695448,0.8177642039954662
8224,William Smallbone,3,174,0,0.046092383563518524,0,0,1,0,0,0,M S,Southampton,0,0.046092383563518524,0.18661439046263695,0.14052199944853783
8227,Oskar Buur,1,20,0,0,0,0,0,0,0,0,S,Wolverhampton Wanderers,0,0,0,0
8286,Jack Robinson,11,879,0,0.6963971685618162,1,0.6712545156478882,6,1,3,0,D S,Sheffield United,0,0.6963971685618162,1.9710005428642035,1.9456607177853584
8323,Josh Brownhill,33,2818,0,1.518221689388156,1,0.8824939671903849,34,19,2,0,M S,Burnley,0,1.518221689388156,5.99607403203845,4.790278086438775
8351,Ki-Jana Hoever,12,568,0,0.057456035166978836,0,0.18425296619534492,1,3,1,0,D S,Wolverhampton Wanderers,0,0.057456035166978836,1.2225440330803394,1.020937990397215
8366,João Virgínia,1,48,0,0,0,0,0,0,0,0,S,Everton,0,0,0,0
8380,Pablo Marí,10,900,0,0.0405227430164814,0,0.05424394831061363,2,1,2,0,D,Arsenal,0,0.0405227430164814,3.6049745827913284,3.590738072991371
8482,Bailey Peacock-Farrell,4,360,0,0,0,0,0,0,0,0,GK,Burnley,0,0,0.007730923593044281,0.007730923593044281
8493,Jake Vokins,1,69,0,0,0,0.03704096004366875,0,1,0,0,D,Southampton,0,0,0.17254392802715302,0.13550297915935516
8511,Alexandre Jankewitz,2,2,0,0,0,0,0,0,0,1,M S,Southampton,0,0,0.09200882166624069,0.09200882166624069
8566,Joel Mumbongo,4,33,0,0,0,0,0,0,1,0,S,Burnley,0,0,0,0
8704,Marek Rodák,2,180,0,0,0,0,0,0,0,0,GK,Fulham,0,0,0.020527511835098267,0.020527511835098267
8715,Illan Meslier,35,3150,0,0,0,0.042197324335575104,0,1,0,0,GK,Leeds,0,0,5.9292939798906446,5.88709666300565
8716,Luke Ayling,38,3400,0,1.4397504469379783,0,2.9888541754335165,24,26,7,0,D M,Leeds,0,1.4397504469379783,14.196261551231146,11.884364245925099
8721,Jamie Shackleton,13,446,0,0,0,0.12087768502533436,0,2,0,0,D M S,Leeds,0,0,2.1937082447111607,2.1937082447111607
8723,Ian Poveda-Ocampo,14,322,0,0.6604137122631073,0,1.2583120367489755,5,5,0,0,S,Leeds,0,0.6604137122631073,2.0228553167544305,0.10412959195673466
8756,Dara O&#039;Shea,28,2098,0,0.06425278820097446,0,0.11929176840931177,3,5,3,0,D S,West Bromwich Albion,0,0.06425278820097446,1.8983053835108876,1.8384410347789526
8757,Romaine Sawyers,19,1495,0,0.1499063465744257,0,0.6822901219129562,4,6,3,0,M S,West Bromwich Albion,0,0.1499063465744257,1.843244545161724,1.1865131705999374
8758,Kyle Edwards,5,110,0,0.11881578713655472,0,0.021378837525844574,2,1,0,0,M S,West Bromwich Albion,0,0.11881578713655472,0.19228214025497437,0.05208751931786537
8777,Vitinha,19,500,0,0.6649113791063428,1,0.7201349353417754,8,12,0,0,M S,Wolverhampton Wanderers,0,0.6649113791063428,1.9456948544830084,1.4773436542600393
8852,Konstantinos Tsimikas,2,4,0,0,0,0,0,0,0,0,S,Liverpool,0,0,0,0
8864,Matthew Cash,28,2389,0,0.24789143819361925,2,1.90566261485219,9,21,6,1,D,Aston Villa,0,0.24789143819361925,6.5916025741025805,5.0334595097228885
8868,Liam Delap,1,39,0,0.06408517062664032,0,0,1,0,0,0,S,Manchester City,0,0.06408517062664032,0.06408517062664032,0
8905,Conor Townsend,25,2237,0,0.8228233018890023,2,2.648506863042712,11,23,0,0,D M,West Bromwich Albion,0,0.8228233018890023,6.1198229771107435,3.7857370637357235
8918,Max Lowe,8,554,0,0.08675811626017094,0,0.18749843537807465,2,2,1,0,D S,Sheffield United,0,0.08675811626017094,1.304746650159359,1.0304901078343391
8919,Leif Davis,2,28,0,0,0,0,0,0,0,0,S,Leeds,0,0,0.2329990118741989,0.2329990118741989
8940,Antonee Robinson,28,2158,0,0.46774907410144806,0,2.032745026051998,10,29,4,1,D M S,Fulham,0,0.46774907410144806,7.802951233461499,6.3960442235693336
8941,Jacob Ramsey,22,593,0,0.5745489113032818,0,0.21190830320119858,11,6,0,0,M S,Aston Villa,0,0.5745489113032818,2.227643296122551,1.6948828250169754
8965,Vladimir Coufal,34,3056,0,1.3991486802697182,7,6.389942045323551,15,45,3,0,D M,West Ham,0,1.3991486802697182,14.980883304029703,8.57749655842781
8966,Filip Krovinovic,11,537,0,0.2156818900257349,0,0.17187480628490448,8,5,0,0,M S,West Bromwich Albion,0,0.2156818900257349,0.6958095971494913,0.4774555675685406
9082,Lewis Richardson,2,2,0,0,0,0,0,0,0,0,S,Burnley,0,0,0,0
9086,Rhys Williams,9,661,0,0.5532400980591774,0,0.22220534086227417,7,2,0,0,D S,Liverpool,0,0.5532400980591774,2.306015744805336,2.1871695667505264
9098,Robert Sánchez,27,2430,0,0,0,0.025614948943257332,0,1,2,0,GK,Brighton,0,0,3.148130476474762,3.12251552939415
9099,Andi Zeqiri,9,138,0,1.0259475894272327,0,0.11249309778213501,7,1,0,0,S,Brighton,0,1.0259475894272327,0.8297773823142052,0.485275536775589
9154,Elliot Anderson,1,3,0,0,0,0,0,0,0,0,S,Newcastle United,0,0,0,0
9209,Theo Corbeanu,1,7,0,0,0,0.023469822481274605,0,1,0,0,S,Wolverhampton Wanderers,0,0,0.023469822481274605,0
9219,Niall Huggins,1,35,0,0,0,0,0,0,0,0,S,Leeds,0,0,0.42923617362976074,0.42923617362976074
9222,Antwoine Hackford,1,4,0,0.1034446656703949,0,0,1,0,0,0,S,Sheffield United,0,0.1034446656703949,0.11183098703622818,0.008386322297155857
9249,Percy Tau,3,100,0,0,1,0.36736540123820305,0,3,0,0,M S,Brighton,0,0,0.44251905381679535,0.08582673128694296
9250,Reda Khadra,1,3,0,0,0,0,0,0,0,0,S,Brighton,0,0,0,0
9256,Caleb Watts,3,30,0,0,0,0,0,0,1,0,S,Southampton,0,0,0,0
9257,Allan Tchaptchet,1,10,0,0,0,0,0,0,0,0,S,Southampton,0,0,0,0
9284,Jakub Moder,12,643,0,0.9168107472360134,0,0.205124169588089,13,3,0,0,D M S,Brighton,0,0.9168107472360134,1.8570123128592968,1.1862611919641495
9307,Iliman Ndiaye,1,10,0,0,0,0,0,0,0,0,S,Sheffield United,0,0,0,0
9311,Thakgalo Leshabela,1,8,0,0,0,0,0,0,0,0,S,Leicester,0,0,1.0024657249450684,1.0024657249450684
9332,Dane Scarlett,1,1,0,0,0,0,0,0,0,0,S,Tottenham,0,0,0,0
9356,Carney Chukwuemeka,2,16,0,0.05604390427470207,0,0,1,0,0,0,S,Aston Villa,0,0.05604390427470207,0.05604390427470207,0
9359,Shola Shoretire,2,4,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0,0
9395,Sidnei Tavares,2,84,0,0.02079845406115055,0,0,1,0,0,0,M S,Leicester,0,0.02079845406115055,0.02079845406115055,0
9406,Nathan Broadhead,1,1,0,0,0,0,0,0,0,0,S,Everton,0,0,0,0
9415,Jaden Philogene-Bidace,1,1,0,0,0,0,0,0,0,0,S,Aston Villa,0,0,0.05604390427470207,0.05604390427470207
9423,Gaetano Berardi,2,113,0,0.07476061582565308,0,0,1,0,0,0,D S,Leeds,0,0.07476061582565308,0.2312779352068901,0.2312779352068901
9540,Femi Seriki,1,1,0,0,0,0,0,0,0,0,S,Sheffield United,0,0,0,0
9552,Tyrese Francois,1,13,0,0,0,0,0,0,0,0,S,Fulham,0,0,0,0
9557,William Fish,1,1,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0,0
9558,Hannibal Mejbri,1,3,0,0,0,0,0,0,0,0,S,Manchester United,0,0,0,0
